Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2015,59312,"XOOM Energy Washington DC, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,637.4,"5,960",674,346.1,"3,554",86,0.0,0,0,0.0,0,0,983.5,"9,514",760
2015,59313,"Palmco Power MA, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"11,149.0","83,928","15,559",196.0,"1,556",156,.,.,.,.,.,.,"11,345.0","85,484","15,715"
2015,59314,Infuse Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,331.4,"3,831",295,127.9,"1,385",40,0.0,0,0,0.0,0,0,459.3,"5,216",335
2015,59361,Lykins Energy Solutions,B,Energy,O,OH,Retail Power Marketer,PJM,834.1,"13,397","1,009","1,236.7","22,914",100,0.0,0,0,0.0,0,0,"2,070.8","36,311","1,109"
2015,59385,"Dynegy Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"33,261.0","484,599","48,138","118,159.0","1,620,298",930,"5,832.0","76,984",15,0.0,0,0,"157,252.0","2,181,881","49,083"
2015,59385,"Dynegy Energy Services, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,0.0,0,0,0.0,0,0,215.0,"4,632",1,0.0,0,0,215.0,"4,632",1
2015,59385,"Dynegy Energy Services, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"66,087.0","1,052,237","113,364","187,448.0","3,378,818","4,981","67,187.0","2,066,783",53,0.0,0,0,"320,722.0","6,497,838","118,398"
2015,59385,"Dynegy Energy Services, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"24,707.0","547,417",1,0.0,0,0,"24,707.0","547,417",1
2015,59410,"Shipley Choice, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,9.5,103,68,2.0,31,1,.,.,.,.,.,.,11.5,134,69
2015,59410,"Shipley Choice, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"13,621.0","158,019","14,837",839.4,"10,825",18,.,.,.,.,.,.,"14,460.4","168,844","14,855"
2015,59411,Power Express,D,Bundled,O,TX,Retail Power Marketer,ERCO,974.7,"12,144",852,186.8,"3,984",99,0.0,0,0,0.0,0,0,"1,161.5","16,128",951
2015,59472,Agera Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,17.5,183,237,274.0,"2,978",102,0.0,0,0,0.0,0,0,291.5,"3,161",339
2015,59472,Agera Energy LLC,B,Energy,O,DC,Retail Power Marketer,PJM,4.0,48,46,197.0,"2,164",30,0.0,0,0,0.0,0,0,201.0,"2,212",76
2015,59472,Agera Energy LLC,B,Energy,O,DE,Retail Power Marketer,PJM,2.0,18,3,160.0,"1,987",95,0.0,0,0,0.0,0,0,162.0,"2,005",98
2015,59472,Agera Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0.0,0,0,"1,215.0","17,967",600,0.0,0,0,0.0,0,0,"1,215.0","17,967",600
2015,59472,Agera Energy LLC,B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,870.0,"13,778","1,093",0.0,0,0,0.0,0,0,870.0,"13,778","1,093"
2015,59472,Agera Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,526.0,"5,292",487,"10,079.0","104,010","2,308",0.0,0,0,0.0,0,0,"10,605.0","109,302","2,795"
2015,59472,Agera Energy LLC,B,Energy,O,MD,Retail Power Marketer,PJM,114.0,"1,123",327,759.0,"8,593",333,0.0,0,0,0.0,0,0,873.0,"9,716",660
2015,59472,Agera Energy LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,116.0,"1,427",83,"3,217.0","39,320","1,164",0.0,0,0,0.0,0,0,"3,333.0","40,747","1,247"
2015,59472,Agera Energy LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,"1,063.0","10,162","1,315","6,059.0","68,143","1,282",0.0,0,0,0.0,0,0,"7,122.0","78,305","2,597"
2015,59472,Agera Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,146.0,"1,225",587,"1,810.0","18,299",452,0.0,0,0,0.0,0,0,"1,956.0","19,524","1,039"
2015,59472,Agera Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"1,068.0","11,464",712,"6,042.0","65,169",669,0.0,0,0,0.0,0,0,"7,110.0","76,633","1,381"
2015,59472,Agera Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"1,998.0","23,081","2,637","9,018.0","122,768","1,688",0.0,0,0,0.0,0,0,"11,016.0","145,849","4,325"
2015,59472,Agera Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,101.0,"1,295",20,"4,311.0","55,141",758,0.0,0,0,0.0,0,0,"4,412.0","56,436",778
2015,59472,Agera Energy LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,658.0,"7,880","1,368","2,201.0","24,591",484,0.0,0,0,0.0,0,0,"2,859.0","32,471","1,852"
2015,59472,Agera Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,232.0,"4,954",287,"2,300.0","48,093","1,393",0.0,0,0,0.0,0,0,"2,532.0","53,047","1,680"
2015,59505,Heartland REMC,A,Bundled,O,IN,Cooperative,PJM,"32,239.0","260,454","16,732","13,680.0","129,645",412,"17,397.0","217,059",6,.,.,.,"63,316.0","607,158","17,150"
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,AZ,Behind the Meter,AZPS,150.9,"1,160",93,.,.,.,.,.,.,.,.,.,150.9,"1,160",93
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,CA,Behind the Meter,CISO,"8,370.0","44,509","4,449",.,.,.,.,.,.,.,.,.,"8,370.0","44,509","4,449"
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,CO,Behind the Meter,PSCO,607.8,"6,846",726,.,.,.,.,.,.,.,.,.,607.8,"6,846",726
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,CT,Behind the Meter,ISNE,74.4,585,62,.,.,.,.,.,.,.,.,.,74.4,585,62
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,HI,Behind the Meter,HECO,314.2,"1,594",150,.,.,.,.,.,.,.,.,.,314.2,"1,594",150
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,LA,Behind the Meter,MISO,12.1,172,24,.,.,.,.,.,.,.,.,.,12.1,172,24
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,114.1,971,115,.,.,.,.,.,.,.,.,.,114.1,971,115
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,MD,Behind the Meter,PJM,20.7,197,18,.,.,.,.,.,.,.,.,.,20.7,197,18
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,"1,126.0","8,493",959,.,.,.,.,.,.,.,.,.,"1,126.0","8,493",959
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,NV,Behind the Meter,NEVP,7.0,67,46,.,.,.,.,.,.,.,.,.,7.0,67,46
2015,59556,"Kilowatt Financial, LLC",A,Bundled,O,NY,Behind the Meter,ISNE,625.8,"3,740",463,.,.,.,.,.,.,.,.,.,625.8,"3,740",463
2015,59557,RGS Energy,A,Bundled,O,CA,Behind the Meter,CISO,71.3,398,42,0.0,0,0,0.0,0,0,0.0,0,0,71.3,398,42
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,AZ,Behind the Meter,AZPS,162.6,"2,147",153,.,.,.,.,.,.,.,.,.,162.6,"2,147",153
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,CA,Behind the Meter,CISO,708.7,"3,823",501,.,.,.,.,.,.,.,.,.,708.7,"3,823",501
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,CT,Behind the Meter,ISNE,0.4,39,57,.,.,.,.,.,.,.,.,.,0.4,39,57
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,HI,Behind the Meter,HECO,332.3,"3,031",283,.,.,.,.,.,.,.,.,.,332.3,"3,031",283
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,MA,Behind the Meter,ISNE,49.3,443,86,.,.,.,.,.,.,.,.,.,49.3,443,86
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,NJ,Behind the Meter,PJM,0.2,4,9,.,.,.,.,.,.,.,.,.,0.2,4,9
2015,59558,"OneRoof Energy, Inc.",A,Bundled,O,NY,Behind the Meter,NYIS,1.6,17,22,.,.,.,.,.,.,.,.,.,1.6,17,22
2015,59566,Axon Power & Gas LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,548.6,"9,470",948,353.9,"6,880",182,0.0,0,0,0.0,0,0,902.5,"16,350","1,130"
2015,59579,Sunnova,A,Bundled,O,AZ,Behind the Meter,AZPS,"1,347.8","7,738",695,.,.,.,.,.,.,.,.,.,"1,347.8","7,738",695
2015,59579,Sunnova,A,Bundled,O,AZ,Behind the Meter,SRP,308.2,"1,768",159,.,.,.,.,.,.,.,.,.,308.2,"1,768",159
2015,59579,Sunnova,A,Bundled,O,AZ,Behind the Meter,TEPC,33.7,193,17,.,.,.,.,.,.,.,.,.,33.7,193,17
2015,59579,Sunnova,A,Bundled,O,AZ,Behind the Meter,WALC,12.6,72,6,.,.,.,.,.,.,.,.,.,12.6,72,6
2015,59579,Sunnova,A,Bundled,O,CA,Behind the Meter,CISO,"7,534.6","35,023","4,133",.,.,.,.,.,.,.,.,.,"7,534.6","35,023","4,133"
2015,59579,Sunnova,A,Bundled,O,CA,Behind the Meter,IID,3.6,366,2,.,.,.,.,.,.,.,.,.,3.6,366,2
2015,59579,Sunnova,A,Bundled,O,CA,Behind the Meter,LDWP,182.2,855,100,.,.,.,.,.,.,.,.,.,182.2,855,100
2015,59579,Sunnova,A,Bundled,O,CA,Behind the Meter,BANC,2.4,366,1,.,.,.,.,.,.,.,.,.,2.4,366,1
2015,59579,Sunnova,A,Bundled,O,CO,Behind the Meter,PSCO,11.1,144,10,.,.,.,.,.,.,.,.,.,11.1,144,10
2015,59579,Sunnova,A,Bundled,O,CT,Behind the Meter,ISNE,322.5,"2,123",243,.,.,.,.,.,.,.,.,.,322.5,"2,123",243
2015,59579,Sunnova,A,Bundled,O,HI,Behind the Meter,NA,145.3,619,53,.,.,.,.,.,.,.,.,.,145.3,619,53
2015,59579,Sunnova,A,Bundled,O,HI,Behind the Meter,HECO,191.1,821,69,.,.,.,.,.,.,.,.,.,191.1,821,69
2015,59579,Sunnova,A,Bundled,O,IN,Behind the Meter,PJM,4.2,25,2,.,.,.,.,.,.,.,.,.,4.2,25,2
2015,59579,Sunnova,A,Bundled,O,LA,Behind the Meter,MISO,15.6,136,19,.,.,.,.,.,.,.,.,.,15.6,136,19
2015,59579,Sunnova,A,Bundled,O,LA,Behind the Meter,SWPP,5.2,45,6,.,.,.,.,.,.,.,.,.,5.2,45,6
2015,59579,Sunnova,A,Bundled,O,MA,Behind the Meter,ISNE,362.7,"2,470",307,.,.,.,.,.,.,.,.,.,362.7,"2,470",307
2015,59579,Sunnova,A,Bundled,O,MD,Behind the Meter,PJM,30.9,238,23,.,.,.,.,.,.,.,.,.,30.9,238,23
2015,59579,Sunnova,A,Bundled,O,MO,Behind the Meter,SWPP,2.3,19,2,.,.,.,.,.,.,.,.,.,2.3,19,2
2015,59579,Sunnova,A,Bundled,O,NJ,Behind the Meter,ISNE,2.4,100,2,.,.,.,.,.,.,.,.,.,2.4,100,2
2015,59579,Sunnova,A,Bundled,O,NJ,Behind the Meter,NYIS,3.7,100,2,.,.,.,.,.,.,.,.,.,3.7,100,2
2015,59579,Sunnova,A,Bundled,O,NJ,Behind the Meter,PJM,"2,865.6","19,934","1,821",.,.,.,.,.,.,.,.,.,"2,865.6","19,934","1,821"
2015,59579,Sunnova,A,Bundled,O,NM,Behind the Meter,EPE,2.7,12,2,.,.,.,.,.,.,.,.,.,2.7,12,2
2015,59579,Sunnova,A,Bundled,O,NM,Behind the Meter,PNM,181.3,"1,161",155,.,.,.,.,.,.,.,.,.,181.3,"1,161",155
2015,59579,Sunnova,A,Bundled,O,NV,Behind the Meter,NEVP,"1,299.4","7,736",779,.,.,.,.,.,.,.,.,.,"1,299.4","7,736",779
2015,59579,Sunnova,A,Bundled,O,NY,Behind the Meter,NYIS,95.4,699,58,.,.,.,.,.,.,.,.,.,95.4,699,58
2015,59579,Sunnova,A,Bundled,O,NY,Behind the Meter,PJM,69.8,185,42,.,.,.,.,.,.,.,.,.,69.8,185,42
2015,59579,Sunnova,A,Bundled,O,PA,Behind the Meter,PJM,4.8,24,4,.,.,.,.,.,.,.,.,.,4.8,24,4
2015,59579,Sunnova,A,Bundled,O,TX,Behind the Meter,EPE,0.7,2,1,.,.,.,.,.,.,.,.,.,0.7,2,1
2015,59579,Sunnova,A,Bundled,O,TX,Behind the Meter,ERCO,41.1,150,15,.,.,.,.,.,.,.,.,.,41.1,150,15
2015,59580,"SunPower Capital, LLC",A,Bundled,O,AZ,Behind the Meter,AZPS,"2,907.4","48,671","3,608",0.0,0,0,0.0,0,0,0.0,0,0,"2,907.4","48,671","3,608"
2015,59580,"SunPower Capital, LLC",A,Bundled,O,AZ,Behind the Meter,SRP,420.9,"7,420",53,0.0,0,0,0.0,0,0,0.0,0,0,420.9,"7,420",53
2015,59580,"SunPower Capital, LLC",A,Bundled,O,AZ,Behind the Meter,WALC,58.2,710,73,0.0,0,0,0.0,0,0,0.0,0,0,58.2,710,73
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,CISO,"19,561.4","128,531","11,305",0.0,0,0,0.0,0,0,0.0,0,0,"19,561.4","128,531","11,305"
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,IID,152.5,"1,193",118,0.0,0,0,0.0,0,0,.,.,.,152.5,"1,193",118
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,LDWP,"5,754.7","51,596","5,381",0.0,0,0,0.0,0,0,0.0,0,0,"5,754.7","51,596","5,381"
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,PACW,13.8,399,22,0.0,0,0,0.0,0,0,0.0,0,0,13.8,399,22
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,BANC,212.2,509,51,0.0,0,0,0.0,0,0,0.0,0,0,212.2,509,51
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CA,Behind the Meter,TIDC,5.6,40,3,0.0,0,0,0.0,0,0,0.0,0,0,5.6,40,3
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CO,Behind the Meter,PSCO,190.6,"4,804",409,0.0,0,0,0.0,0,0,0.0,0,0,190.6,"4,804",409
2015,59580,"SunPower Capital, LLC",A,Bundled,O,CO,Behind the Meter,WACM,0.9,10,1,0.0,0,0,0.0,0,0,0.0,0,0,0.9,10,1
2015,59580,"SunPower Capital, LLC",A,Bundled,O,HI,Behind the Meter,NA,372.7,"2,065",248,0.0,0,0,0.0,0,0,.,.,.,372.7,"2,065",248
2015,59580,"SunPower Capital, LLC",A,Bundled,O,HI,Behind the Meter,HECO,305.3,"2,578",265,0.0,0,0,0.0,0,0,0.0,0,0,305.3,"2,578",265
2015,59580,"SunPower Capital, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,338.6,"1,829",186,0.0,0,0,0.0,0,0,.,.,.,338.6,"1,829",186
2015,59580,"SunPower Capital, LLC",A,Bundled,O,NJ,Behind the Meter,NYIS,3.8,19,2,0.0,0,0,0.0,0,0,.,.,.,3.8,19,2
2015,59580,"SunPower Capital, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,878.8,"6,786",561,0.0,0,0,0.0,0,0,.,.,.,878.8,"6,786",561
2015,59580,"SunPower Capital, LLC",A,Bundled,O,NV,Behind the Meter,NEVP,0.9,79,42,0.0,0,0,0.0,0,0,0.0,0,0,0.9,79,42
2015,59580,"SunPower Capital, LLC",A,Bundled,O,NY,Behind the Meter,NYIS,"3,109.6","26,579","3,031",0.0,0,0,0.0,0,0,0.0,0,0,"3,109.6","26,579","3,031"
2015,59580,"SunPower Capital, LLC",A,Bundled,O,PA,Behind the Meter,PJM,6.9,637,62,0.0,0,0,0.0,0,0,.,.,.,6.9,637,62
2015,59580,"SunPower Capital, LLC",A,Bundled,O,VT,Behind the Meter,ISNE,278.6,"2,046",297,0.0,0,0,0.0,0,0,.,.,.,278.6,"2,046",297
2015,59619,"EDF Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"3,425.9","79,626",4,0.0,0,0,"3,425.9","79,626",4
2015,59619,"EDF Energy Services, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,"2,458.0","65,864",4,0.0,0,0,"2,458.0","65,864",4
2015,59619,"EDF Energy Services, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"17,463.8","406,966",5,0.0,0,0,"17,463.8","406,966",5
2015,59619,"EDF Energy Services, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"18,084.2","320,088",1,0.0,0,0,"18,084.2","320,088",1
2015,59619,"EDF Energy Services, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,0.0,0,0,"94,704.5","4,076,538",37,0.0,0,0,"94,704.5","4,076,538",37
2015,59620,Verde Energy USA,B,Energy,O,CT,Retail Power Marketer,ISNE,"42,740.0","321,485","33,736",0.0,0,0,0.0,0,0,0.0,0,0,"42,740.0","321,485","33,736"
2015,59620,Verde Energy USA,B,Energy,O,IL,Retail Power Marketer,PJM,"33,673.0","438,001","49,535",0.0,0,0,0.0,0,0,0.0,0,0,"33,673.0","438,001","49,535"
2015,59620,Verde Energy USA,B,Energy,O,MA,Retail Power Marketer,ISNE,"26,584.0","187,992","25,111",0.0,0,0,0.0,0,0,0.0,0,0,"26,584.0","187,992","25,111"
2015,59620,Verde Energy USA,B,Energy,O,NJ,Retail Power Marketer,PJM,"42,310.0","309,296","34,484",0.0,0,0,0.0,0,0,0.0,0,0,"42,310.0","309,296","34,484"
2015,59620,Verde Energy USA,B,Energy,O,NY,Retail Power Marketer,NYIS,"8,785.0","62,672","9,796",0.0,0,0,0.0,0,0,0.0,0,0,"8,785.0","62,672","9,796"
2015,59620,Verde Energy USA,B,Energy,O,OH,Retail Power Marketer,PJM,"18,795.0","187,220","20,676",0.0,0,0,0.0,0,0,0.0,0,0,"18,795.0","187,220","20,676"
2015,59620,Verde Energy USA,B,Energy,O,PA,Retail Power Marketer,PJM,"42,083.0","345,123","36,009",0.0,0,0,0.0,0,0,0.0,0,0,"42,083.0","345,123","36,009"
2015,59620,Verde Energy USA,D,Bundled,O,TX,Retail Power Marketer,ERCO,"25,421.0","185,957","12,362","3,274.0","28,775",824,0.0,0,0,0.0,0,0,"28,695.0","214,732","13,186"
2015,59622,"Ahana Renewables, LLC",A,Bundled,O,CA,Behind the Meter,CISO,0.0,0,0,"3,742.4","12,327",25,0.0,0,0,.,.,.,"3,742.4","12,327",25
2015,59622,"Ahana Renewables, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,0.0,0,.,355.6,872,6,0.0,0,0,0.0,0,0,355.6,872,6
2015,59622,"Ahana Renewables, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,0.0,0,0,749.2,"1,559",10,0.0,0,0,0.0,0,0,749.2,"1,559",10
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,AZ,Behind the Meter,AZPS,249.7,"1,992",288,.,.,.,.,.,.,.,.,.,249.7,"1,992",288
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,AZ,Behind the Meter,SRP,606.2,"7,206",341,.,.,.,.,.,.,.,.,.,606.2,"7,206",341
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,CA,Behind the Meter,CISO,"22,699.8","149,243","18,937",.,.,.,.,.,.,.,.,.,"22,699.8","149,243","18,937"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,CA,Behind the Meter,LDWP,0.7,2,8,.,.,.,.,.,.,.,.,.,0.7,2,8
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,CT,Behind the Meter,ISNE,7.7,57,39,.,.,.,.,.,.,.,.,.,7.7,57,39
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,HI,Behind the Meter,HECO,"7,199.0","32,271","3,644",.,.,.,.,.,.,.,.,.,"7,199.0","32,271","3,644"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,MA,Behind the Meter,ISNE,"3,769.2","34,756","5,231",.,.,.,.,.,.,.,.,.,"3,769.2","34,756","5,231"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,MD,Behind the Meter,PJM,"3,586.0","36,902","3,990",.,.,.,.,.,.,.,.,.,"3,586.0","36,902","3,990"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,NJ,Behind the Meter,NYIS,0.7,5,2,.,.,.,.,.,.,.,.,.,0.7,5,2
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,NJ,Behind the Meter,PJM,"3,792.0","28,782","4,337",.,.,.,.,.,.,.,.,.,"3,792.0","28,782","4,337"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,NY,Behind the Meter,ISNE,2.0,19,6,.,.,.,.,.,.,.,.,.,2.0,19,6
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,NY,Behind the Meter,NYIS,537.8,"5,074",722,.,.,.,.,.,.,.,.,.,537.8,"5,074",722
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,NY,Behind the Meter,PJM,"4,431.7","29,407","3,808",.,.,.,.,.,.,.,.,.,"4,431.7","29,407","3,808"
2015,59624,"Vivint Solar, Inc.",A,Bundled,O,UT,Behind the Meter,PACE,15.7,109,29,.,.,.,.,.,.,.,.,.,15.7,109,29
2015,59625,Lancaster Choice Energy,B,Energy,O,CA,Retail Power Marketer,CISO,"4,086.2","49,044","11,853","2,622.9","46,226","1,934",797.3,"13,581",10,0.0,0,0,"7,506.4","108,851","13,797"
2015,59635,"Corinthian Energy, LLC",A,Bundled,O,CA,Behind the Meter,CISO,"2,055.5","10,953","1,247",.,.,.,.,.,.,.,.,.,"2,055.5","10,953","1,247"
2015,59635,"Corinthian Energy, LLC",A,Bundled,O,HI,Behind the Meter,HECO,3.1,15,2,.,.,.,.,.,.,.,.,.,3.1,15,2
2015,59647,Sunrun Inc.,A,Bundled,O,AZ,Behind the Meter,AZPS,"1,881.1","15,214","1,181",.,.,.,.,.,.,.,.,.,"1,881.1","15,214","1,181"
2015,59647,Sunrun Inc.,A,Bundled,O,CA,Behind the Meter,BANC,"54,329.8","269,636","29,780",.,.,.,.,.,.,.,.,.,"54,329.8","269,636","29,780"
2015,59647,Sunrun Inc.,A,Bundled,O,CO,Behind the Meter,PSCO,"1,155.5","9,587","1,209",.,.,.,.,.,.,.,.,.,"1,155.5","9,587","1,209"
2015,59647,Sunrun Inc.,A,Bundled,O,CT,Behind the Meter,ISNE,395.2,"2,573",325,.,.,.,.,.,.,.,.,.,395.2,"2,573",325
2015,59647,Sunrun Inc.,A,Bundled,O,DC,Behind the Meter,PJM,2.7,31,4,.,.,.,.,.,.,.,.,.,2.7,31,4
2015,59647,Sunrun Inc.,A,Bundled,O,DE,Behind the Meter,PJM,218.7,"2,114",236,.,.,.,.,.,.,.,.,.,218.7,"2,114",236
2015,59647,Sunrun Inc.,A,Bundled,O,HI,Behind the Meter,NA,"4,383.0","20,670","2,017",.,.,.,.,.,.,.,.,.,"4,383.0","20,670","2,017"
2015,59647,Sunrun Inc.,A,Bundled,O,MA,Behind the Meter,ISNE,"2,292.8","19,233","2,901",.,.,.,.,.,.,.,.,.,"2,292.8","19,233","2,901"
2015,59647,Sunrun Inc.,A,Bundled,O,MD,Behind the Meter,PJM,153.8,"1,199",118,.,.,.,.,.,.,.,.,.,153.8,"1,199",118
2015,59647,Sunrun Inc.,A,Bundled,O,NH,Behind the Meter,ISNE,4.6,8,16,.,.,.,.,.,.,.,.,.,4.6,8,16
2015,59647,Sunrun Inc.,A,Bundled,O,NJ,Behind the Meter,PJM,"3,116.6","21,350","2,531",.,.,.,.,.,.,.,.,.,"3,116.6","21,350","2,531"
2015,59647,Sunrun Inc.,A,Bundled,O,NV,Behind the Meter,NEVP,533.0,"4,533",490,.,.,.,.,.,.,.,.,.,533.0,"4,533",490
2015,59647,Sunrun Inc.,A,Bundled,O,NY,Behind the Meter,ISNE,"3,084.1","19,308","2,439",.,.,.,.,.,.,.,.,.,"3,084.1","19,308","2,439"
2015,59647,Sunrun Inc.,A,Bundled,O,OR,Behind the Meter,PGE,1.6,31,5,.,.,.,.,.,.,.,.,.,1.6,31,5
2015,59647,Sunrun Inc.,A,Bundled,O,PA,Behind the Meter,PJM,89.3,670,77,.,.,.,.,.,.,.,.,.,89.3,670,77
2015,59676,"Collegiate Clean Energy, LLC",B,Energy,O,VA,Retail Power Marketer,PJM,0.0,0,0,"3,936.0","52,432",64,"5,057.0","60,666",8,0.0,0,0,"8,993.0","113,098",72
2015,59679,Aggregated Transit Energy,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,0.0,0,0,"25,121.5","426,163",1,"25,121.5","426,163",1
2015,59734,"SFE Energy Massachusetts, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,"1,524.4","10,423","4,824",200.8,"1,644",108,0.0,0,0,0.0,0,0,"1,725.2","12,067","4,932"
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,AZ,Behind the Meter,AZPS,557.0,"7,408",949,.,.,.,.,.,.,.,.,.,557.0,"7,408",949
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,AZ,Behind the Meter,SRP,77.5,818,135,.,.,.,.,.,.,.,.,.,77.5,818,135
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,AZ,Behind the Meter,WALC,8.9,121,19,.,.,.,.,.,.,.,.,.,8.9,121,19
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,CA,Behind the Meter,CISO,"2,135.4","19,238","2,455",.,.,.,.,.,.,.,.,.,"2,135.4","19,238","2,455"
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,CA,Behind the Meter,LDWP,"1,094.2","6,725","1,159",.,.,.,.,.,.,.,.,.,"1,094.2","6,725","1,159"
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,CA,Behind the Meter,PACW,6.3,60,9,.,.,.,.,.,.,.,.,.,6.3,60,9
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,CA,Behind the Meter,BANC,67.2,88,17,.,.,.,.,.,.,.,.,.,67.2,88,17
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,CO,Behind the Meter,PSCO,183.5,"3,257",621,.,.,.,.,.,.,.,.,.,183.5,"3,257",621
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,HI,Behind the Meter,NA,89.4,394,70,.,.,.,.,.,.,.,.,.,89.4,394,70
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,HI,Behind the Meter,HECO,128.3,632,103,.,.,.,.,.,.,.,.,.,128.3,632,103
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,50.9,233,50,.,.,.,.,.,.,.,.,.,50.9,233,50
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,232.6,"1,169",198,.,.,.,.,.,.,.,.,.,232.6,"1,169",198
2015,59738,"SunPower Capital Services, LLC",A,Bundled,O,NY,Behind the Meter,NYIS,11.9,136,30,.,.,.,.,.,.,.,.,.,11.9,136,30
